W(H)1m,mean(H)1m,stdev(H)1m,W(M)1m,mean(M)1m,stdev(M)1m,W(HH)1m,mean(HH)1m,stdev(HH)1m,magnitud(HH)1m,radius(HH)1m,covariance(HH)1m,correlation(HH)1m,W(HH_jit)1m,mean(HH_jit)1m,stdev(HH_jit)1m,W(HpHp)1m,mean(HpHp)1m,stdev(HpHp)1m,magnitud(HpHp)1m,radius(HpHp)1m,covariance(HpHp)1m,correlation(HpHp)1m,W(H)10s,mean(H)10s,stdev(H)10s,W(M)10s,mean(M)10s,stdev(M)10s,W(HH)10s,mean(HH)10s,stdev(HH)10s,magnitud(HH)10s,radius(HH)10s,covariance(HH)10s,correlation(HH)10s,W(HH_jit)10s,mean(HH_jit)10s,stdev(HH_jit)10s,W(HpHp)10s,mean(HpHp)10s,stdev(HpHp)10s,magnitud(HpHp)10s,radius(HpHp)10s,covariance(HpHp)10s,correlation(HpHp)10s,W(H)1.5s,mean(H)1.5s,stdev(H)1.5s,W(M)1.5s,mean(M)1.5s,stdev(M)1.5s,W(HH)1.5s,mean(HH)1.5s,stdev(HH)1.5s,magnitud(HH)1.5s,radius(HH)1.5s,covariance(HH)1.5s,correlation(HH)1.5s,W(HH_jit)1.5s,mean(HH_jit)1.5s,stdev(HH_jit)1.5s,W(HpHp)1.5s,mean(HpHp)1.5s,stdev(HpHp)1.5s,magnitud(HpHp)1.5s,radius(HpHp)1.5s,covariance(HpHp)1.5s,correlation(HpHp)1.5s,W(H)500ms,mean(H)500ms,stdev(H)500ms,W(M)500ms,mean(M)500ms,stdev(M)500ms,W(HH)500ms,mean(HH)500ms,stdev(HH)500ms,magnitud(HH)500ms,radius(HH)500ms,covariance(HH)500ms,correlation(HH)500ms,W(HH_jit)500ms,mean(HH_jit)500ms,stdev(HH_jit)500ms,W(HpHp)500ms,mean(HpHp)500ms,stdev(HpHp)500ms,magnitud(HpHp)500ms,radius(HpHp)500ms,covariance(HpHp)500ms,correlation(HpHp)500ms,W(H)100ms,mean(H)100ms,stdev(H)100ms,W(M)100ms,mean(M)100ms,stdev(M)100ms,W(HH)100ms,mean(HH)100ms,stdev(HH)100ms,magnitud(HH)100ms,radius(HH)100ms,covariance(HH)100ms,correlation(HH)100ms,W(HH_jit)100ms,mean(HH_jit)100ms,stdev(HH_jit)100ms,W(HpHp)100ms,mean(HpHp)100ms,stdev(HpHp)100ms,magnitud(HpHp)100ms,radius(HpHp)100ms,covariance(HpHp)100ms,correlation(HpHp)100ms,
7,182.5714286,24.04064019,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,1,224,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
4,189.75,25.10478042,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,5,182.2,28.4376511,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,2,201,46.66904756,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,1,183,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
1,173,0,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,6,183.1666667,25.92617725,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,2,194.5,38.89087297,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,2,178,7.071067812,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,2,201,46.66904756,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
1,173,0,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,6,183.1666667,25.92617725,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,4,170.5,0.577350269,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,5,183.2,28.4376511,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,171.3333333,0.577350269,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
6,184.1666667,25.92617725,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,6,180.3333333,25.84311643,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,1,168,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
1,173,0,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,4,191.5,30.43572462,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,1,234,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
7,181,19.89137166,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,6,180.3333333,25.84311643,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,2,201,46.66904756,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,4,171.5,0.577350269,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
6,184.1666667,25.92617725,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,6,183.1666667,25.92617725,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,2,177.5,7.778174593,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,1,171,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
1,173,0,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,7,182.4285714,19.73877016,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,1,168,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
7,182.5714286,24.04064019,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,2,195.5,38.89087297,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,5,184,27.9553215,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
3,194.6666667,28.98850347,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,2,172,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,1,171,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
1,173,0,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,6,183.1666667,25.92617725,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,1,168,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,5,180,23.52658071,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,1,169,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
7,181,19.89137166,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,4,184.25,25.83763405,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,6,180.3333333,25.84311643,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,189.6666667,29.73774257,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
5,189.4,27.90698837,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,6,183.1666667,25.92617725,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,1,172,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
5,184.8,23.63683566,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,5,186,28.54820485,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,166,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,1,167,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
7,182.5714286,24.04064019,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,1,167,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,232,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,1,233,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
5,183.8,23.63683566,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,6,183.1666667,25.92617725,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,5,180.8,23.03692688,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,2,176,7.071067812,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,2,176.5,7.778174593,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
1,173,0,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,6,180.3333333,25.84311643,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,6,180.3333333,25.84311643,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,2,201,46.66904756,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
1,173,0,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,4,191.5,30.43572462,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,171.3333333,0.577350269,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
9,189.5555556,28.18736912,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,1,168,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
2,175,2.828427125,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,6,183.1666667,25.92617725,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,5,183.2,28.4376511,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,5,184,27.9553215,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
5,187,28.54820485,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,6,186.6666667,24.60623227,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,168,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,1,171,0,4,177.25,15.92430009,4,177.25,15.92430009,285.645869,253.5833333,8306.642498,0.997853875,3,293.6666667,110.7173579,4,177.25,15.92430009,285.645869,253.5833333,8306.642498,0.997853875
7,192.1428571,24.59287547,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,264.7822502,1366.815456,6650.634528,0.992893791,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,39.40431448,283.832662,6197.07886,0.993625515,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,5,182,22.93468988,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,1,224,0,1,224,0,1,224,0,316.783838,0,11100.66667,1,1,397,0,1,224,0,316.783838,0,11100.66667,1
1,173,0,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,2,201,36.76955262,2,198,36.76955262,2,198,36.76955262,264.7822502,1366.815456,6650.634528,0.992893791,1,397,0,2,198,36.76955262,14.16686274,39.40431448,283.832662,6197.07886,0.993625515,1,171,0,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,6,179.6666667,21.29475679,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,1,172,0,1,224,0,1,224,0,285.645869,253.5833333,8306.642498,0.997853875,1,397,0,1,224,0,285.645869,253.5833333,8306.642498,0.997853875
6,184.1666667,25.92617725,10,179,21.44761059,5,182.2,28.4376511,257.6697111,1143.674508,6176.891492,1,3,360.3333333,35.27510926,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,2,203,46.66904756,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,14.16686274,20.03496943,283.832662,5805.615791,1,2,194.5,38.89087297,5,175.8,14.16686274,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,3,293.6666667,110.7173579,5,175.8,14.16686274,248.6187443,283.832662,6153.549159,1,5,182.8,23.65797963,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,1,168,0,4,177.25,15.92430009,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1,3,293.6666667,110.7173579,4,177.25,15.92430009,250.6693539,358.6209892,6242.636987,1
